movie_id,days_since_release,current_rating,num_reviews,final_score,final_rating_bucket
952,4.46,78.05,96,79.91,1
608,8.85,95.09,129,96.2,2
548,5.05,45.69,87,46.93,0
883,1.83,52.39,156,56.05,0
686,5.87,88.46,177,89.77,1
631,5.75,93.17,122,95.48,2
986,7.7,83.54,287,89.49,1
917,11.13,95.8,37,92.65,2
317,0.35,35.69,21,43.96,0
496,4.08,45.31,164,42.86,0
615,6.83,79.54,136,87.93,1
508,2.02,15.48,159,18.54,0
394,5.96,35.31,50,37.88,0
95,4.81,83.33,80,78.88,1
595,13.53,100.0,242,96.91,2
333,2.96,71.65,28,67.49,1
778,10.08,53.4,386,53.88,0
562,6.37,94.13,202,89.03,1
59,13.39,73.12,134,73.77,1
153,2.76,74.84,89,80.65,1
192,10.1,68.56,357,66.68,1
795,10.09,46.61,121,53.49,0
456,9.9,85.3,282,89.15,1
14,8.95,11.01,43,9.28,0
29,8.22,81.94,125,74.5,1
234,12.46,92.67,28,94.05,2
163,3.75,69.31,226,74.99,1
351,6.91,77.51,394,69.87,1
447,13.94,9.48,206,6.7,0
193,8.45,68.11,326,70.88,1
474,13.91,66.92,267,64.51,1
109,8.22,72.58,149,70.51,1
520,12.68,97.12,84,94.11,2
381,13.3,78.99,24,72.15,1
478,3.09,66.57,173,63.8,1
872,9.69,89.11,285,86.05,1
593,2.28,87.79,77,92.38,2
578,0.72,21.46,45,25.48,0
549,3.18,27.3,229,26.64,0
478,5.14,53.96,213,63.8,1
446,10.67,23.66,201,18.8,0
980,9.29,55.02,335,54.38,0
310,1.79,25.0,223,22.95,0
922,0.17,56.7,19,63.14,1
594,6.17,75.03,194,74.68,1
381,6.65,77.67,19,72.15,1
871,9.16,18.08,219,22.31,0
456,9.66,88.01,283,89.15,1
554,6.47,79.86,209,76.87,1
934,6.23,68.41,280,67.4,1
9,13.52,88.93,301,79.91,1
499,13.5,58.42,176,47.89,0
923,8.56,19.34,35,9.13,0
203,7.67,22.78,373,27.88,0
730,10.9,88.75,106,91.95,2
70,7.67,96.93,178,87.35,1
953,12.95,29.16,230,29.63,0
432,6.66,13.87,170,6.79,0
463,12.72,65.63,162,66.7,1
560,6.86,0.0,363,11.25,0
784,11.99,86.69,313,79.81,1
444,13.6,30.95,34,25.77,0
810,4.82,0.0,301,6.78,0
991,13.05,87.91,256,83.52,1
689,6.09,10.3,286,11.3,0
685,9.93,79.71,118,78.62,1
930,1.38,54.08,57,54.39,0
469,9.66,55.45,47,51.86,0
331,0.17,0.24,2,9.35,0
369,12.84,41.95,359,37.35,0
612,8.22,81.29,18,73.85,1
498,8.1,89.05,263,96.07,2
147,13.95,63.3,310,62.63,1
939,6.45,95.84,265,93.45,2
565,12.34,30.13,391,27.89,0
340,4.61,22.59,306,23.98,0
443,5.57,86.63,207,81.07,1
110,4.42,75.39,232,71.32,1
855,7.91,62.77,48,63.16,1
583,9.32,78.06,234,70.22,1
989,6.52,77.99,158,77.15,1
122,3.19,42.81,149,46.34,0
304,6.2,33.96,288,31.91,0
958,3.31,92.53,148,91.68,2
859,13.24,25.29,233,22.86,0
373,2.96,49.72,90,53.86,0
127,8.3,13.68,212,23.79,0
348,6.29,10.04,122,9.35,0
83,7.57,46.4,77,46.02,0
191,3.91,82.66,300,93.99,2
892,13.83,36.71,115,41.59,0
129,2.64,10.23,39,6.15,0
40,1.95,83.09,81,80.51,1
523,1.96,48.13,125,45.73,0
603,7.01,19.99,19,14.72,0
593,5.53,83.82,113,92.38,2
398,11.67,16.2,158,19.24,0
90,2.99,86.99,75,86.31,1
964,8.4,22.53,155,22.21,0
176,2.48,67.04,19,59.98,0
214,4.8,95.62,323,92.63,2
30,8.94,31.88,103,28.93,0
676,2.53,54.45,230,49.67,0
609,13.57,38.09,136,39.21,0
502,7.13,12.68,149,15.92,0
252,5.36,44.91,214,53.34,0
534,6.95,36.07,267,32.22,0
163,11.43,85.73,294,74.99,1
88,10.15,47.79,131,46.47,0
950,12.7,64.43,93,67.27,1
530,5.13,44.29,351,41.22,0
542,11.86,56.93,185,57.4,0
543,9.87,37.48,210,36.08,0
557,6.94,11.82,41,9.9,0
816,10.15,22.74,314,21.18,0
508,13.6,21.57,252,18.54,0
629,13.54,63.68,378,70.62,1
2,1.1,43.17,9,54.32,0
440,7.12,12.55,31,13.15,0
248,5.38,62.12,50,56.48,0
981,13.76,96.66,380,93.99,2
727,3.62,39.48,252,36.17,0
505,9.9,92.19,218,93.83,2
742,10.14,21.43,168,22.6,0
743,10.12,71.36,342,70.04,1
43,12.03,14.88,124,12.35,0
343,9.21,59.97,97,55.27,0
990,3.0,48.95,16,41.99,0
81,5.8,35.74,285,34.43,0
439,13.16,53.52,20,59.61,0
486,2.0,58.99,82,60.25,1
114,7.18,15.63,306,17.03,0
700,0.45,15.71,54,23.29,0
48,13.19,81.82,379,72.78,1
967,11.49,69.19,95,72.8,1
190,3.6,98.97,119,93.47,2
975,5.92,15.98,323,10.2,0
859,10.44,24.98,234,22.86,0
569,11.78,63.55,341,62.98,1
58,11.4,20.67,356,14.63,0
50,5.21,65.7,270,58.15,0
147,4.48,63.93,352,62.63,1
510,13.9,10.67,317,8.42,0
942,6.71,21.06,87,22.17,0
675,11.52,15.33,130,7.53,0
120,4.81,83.79,232,84.86,1
347,2.6,40.89,274,32.93,0
232,2.02,71.44,196,80.74,1
854,1.69,82.12,114,79.17,1
743,12.98,67.19,359,70.04,1
541,13.81,51.09,44,48.03,0
271,6.36,76.3,57,77.69,1
47,10.04,79.01,218,83.72,1
858,10.2,33.68,134,31.37,0
564,6.18,68.82,82,65.45,1
283,1.99,80.77,142,78.15,1
510,8.84,13.92,284,8.42,0
786,9.28,52.52,280,41.35,0
280,6.43,27.0,71,23.04,0
777,8.14,11.21,389,5.72,0
16,6.85,66.34,292,59.62,0
644,5.09,55.46,40,58.0,0
836,8.04,13.51,22,11.46,0
410,13.02,84.75,97,91.03,2
880,2.0,12.41,130,15.38,0
830,13.96,39.05,366,45.15,0
557,12.5,13.16,50,9.9,0
362,3.89,56.76,17,55.96,0
534,11.67,20.48,267,32.22,0
217,5.41,19.38,106,24.91,0
876,7.21,62.12,207,60.86,1
47,12.85,86.25,218,83.72,1
451,0.43,51.3,73,59.63,0
879,4.74,15.75,178,18.32,0
705,1.17,17.57,52,29.24,0
536,11.46,56.56,103,51.55,0
261,8.34,46.04,153,42.11,0
603,1.44,11.15,13,14.72,0
443,1.95,82.27,158,81.07,1
211,5.68,88.32,255,86.99,1
526,3.79,28.88,70,31.82,0
985,4.42,26.3,313,26.73,0
516,9.3,36.24,74,32.07,0
592,9.6,19.01,19,13.57,0
828,8.75,62.52,52,65.59,1
789,9.44,92.1,318,96.05,2
319,5.43,24.25,35,27.98,0
256,13.05,60.82,244,54.21,0
862,2.72,15.65,129,14.76,0
553,13.21,60.8,80,58.0,0
261,12.51,36.15,145,42.11,0
414,0.11,25.66,4,22.08,0
770,10.75,84.33,77,83.32,1
892,9.0,45.89,136,41.59,0
369,12.28,37.51,359,37.35,0
755,0.52,85.91,37,97.42,2
5,11.13,96.5,40,95.41,2
772,11.07,95.73,194,95.62,2
594,2.19,82.59,145,74.68,1
203,0.74,21.24,148,27.88,0
850,9.07,73.82,280,74.71,1
529,13.08,80.91,130,76.97,1
328,5.38,5.43,19,11.1,0
433,4.05,62.47,92,60.22,1
531,7.36,41.09,226,36.92,0
421,3.21,55.16,227,48.59,0
253,0.74,83.62,76,92.62,2
602,0.57,53.59,27,56.5,0
4,2.26,44.13,206,41.81,0
429,0.98,67.61,98,63.74,1
978,13.05,8.12,78,10.58,0
130,7.43,65.04,71,67.57,1
720,12.49,3.75,176,7.94,0
585,3.1,78.51,187,80.28,1
936,2.66,20.03,66,25.19,0
807,12.33,49.93,185,51.13,0
598,7.06,54.03,161,56.2,0
285,13.53,61.65,192,53.18,0
834,0.79,50.53,80,50.59,0
817,1.39,92.07,150,92.95,2
462,4.85,31.22,157,34.66,0
941,6.46,24.95,157,21.08,0
337,8.29,97.87,114,93.48,2
570,10.43,43.82,358,38.8,0
239,3.61,29.95,290,22.83,0
647,9.24,29.88,310,22.98,0
404,8.33,89.94,78,84.95,1
15,13.29,40.11,303,46.0,0
517,8.95,89.01,35,81.33,1
426,10.71,22.65,240,22.74,0
295,11.13,98.08,119,94.1,2
280,1.14,12.42,51,23.04,0
986,11.6,95.26,288,89.49,1
274,5.51,23.45,212,22.04,0
810,0.97,3.35,175,6.78,0
16,10.71,62.98,392,59.62,0
155,1.32,13.27,34,14.97,0
470,4.73,26.63,243,22.34,0
166,4.41,78.79,271,80.15,1
30,6.37,28.58,115,28.93,0
789,0.83,90.76,150,96.05,2
765,12.72,69.17,180,72.54,1
477,13.03,14.12,215,8.65,0
732,12.83,44.2,46,36.24,0
307,12.05,71.05,82,74.39,1
911,6.42,90.16,103,90.88,2
779,2.16,67.31,29,72.4,1
462,9.92,40.49,165,34.66,0
582,10.34,61.65,351,50.3,0
549,7.66,27.38,263,26.64,0
439,13.58,58.19,20,59.61,0
688,5.8,13.51,336,14.01,0
374,11.5,26.55,253,31.11,0
944,10.03,50.62,100,51.46,0
173,4.37,55.98,112,48.91,0
720,9.62,2.63,168,7.94,0
345,8.21,0.0,94,6.02,0
393,5.76,42.22,125,41.88,0
306,3.05,48.94,156,47.98,0
63,5.07,36.37,20,38.84,0
966,12.86,80.39,23,86.16,1
584,13.33,78.27,375,75.24,1
498,0.58,89.73,68,96.07,2
597,8.69,29.04,388,32.72,0
302,11.45,63.85,33,64.77,1
721,0.86,65.69,111,69.35,1
780,12.27,38.23,94,37.39,0
350,0.81,66.59,8,80.69,1
284,5.0,72.51,40,68.12,1
914,3.79,93.94,197,95.54,2
2,7.75,54.01,18,54.32,0
425,12.08,96.21,387,93.71,2
4,3.52,40.83,291,41.81,0
410,5.59,89.62,87,91.03,2
811,7.63,85.35,89,82.27,1
216,12.99,84.48,137,83.64,1
430,0.13,86.51,2,90.17,2
585,0.25,73.61,22,80.28,1
952,9.96,83.2,108,79.91,1
372,3.77,69.05,35,66.74,1
645,2.28,12.74,254,13.8,0
427,7.42,61.55,252,66.55,1
481,12.81,83.17,169,90.42,2
652,4.25,11.67,240,13.93,0
267,1.56,83.77,34,85.9,1
480,9.3,66.0,177,66.61,1
941,0.99,32.0,72,21.08,0
391,6.17,33.62,301,35.68,0
398,2.91,15.26,119,19.24,0
193,10.65,71.04,362,70.88,1
451,4.38,53.03,264,59.63,0
463,7.85,62.01,193,66.7,1
129,2.55,4.08,50,6.15,0
868,11.74,22.78,287,24.37,0
540,11.08,11.7,160,11.1,0
226,2.95,66.52,235,64.84,1
424,7.58,51.2,155,51.49,0
870,5.81,81.35,310,78.93,1
302,10.75,73.78,37,64.77,1
408,4.83,13.65,246,16.06,0
832,7.12,68.85,22,68.09,1
333,5.77,66.61,40,67.49,1
738,8.48,11.67,127,15.78,0
724,11.9,72.97,136,72.11,1
381,6.08,67.12,22,72.15,1
849,9.21,30.93,234,36.95,0
28,10.8,51.92,102,59.27,0
846,0.19,50.79,25,58.97,0
349,6.27,32.43,32,27.14,0
269,11.01,35.78,69,27.16,0
626,2.03,43.06,85,52.4,0
446,5.97,27.75,158,18.8,0
283,3.64,72.04,179,78.15,1
3,10.98,74.19,67,72.72,1
799,13.3,56.87,227,61.84,1
874,7.25,46.59,319,46.47,0
237,4.05,94.01,25,95.08,2
448,7.09,74.03,60,72.78,1
746,8.89,71.94,188,67.58,1
537,6.05,65.52,166,67.42,1
284,0.51,61.14,12,68.12,1
768,0.62,82.2,61,81.18,1
980,2.92,55.16,297,54.38,0
563,13.15,16.46,308,20.46,0
771,4.62,100.0,186,97.23,2
217,11.25,26.98,108,24.91,0
150,9.14,46.8,142,43.57,0
660,5.95,78.72,204,85.65,1
664,12.45,95.26,176,89.75,1
611,6.16,30.15,220,22.97,0
464,8.32,72.16,131,70.13,1
203,12.26,20.01,353,27.88,0
881,7.96,75.35,379,76.8,1
748,8.54,75.56,89,83.73,1
590,1.73,61.85,175,64.97,1
723,5.08,50.65,196,55.54,0
836,11.74,10.34,20,11.46,0
174,12.75,32.09,46,35.07,0
753,7.22,51.82,365,57.44,0
541,11.65,49.16,46,48.03,0
900,1.87,29.18,19,43.1,0
726,4.14,25.55,41,24.2,0
74,8.87,34.37,254,38.29,0
382,1.88,66.74,118,62.19,1
910,0.7,72.84,119,71.69,1
694,0.39,56.91,20,55.19,0
690,9.6,62.12,304,67.92,1
33,2.75,78.57,84,72.39,1
256,9.34,52.72,231,54.21,0
1,12.27,75.7,124,69.0,1
943,8.75,75.58,265,76.36,1
671,9.44,76.28,214,74.41,1
606,10.19,65.39,314,68.8,1
812,7.52,78.46,120,92.49,2
101,7.5,69.43,156,67.91,1
153,3.98,76.33,103,80.65,1
815,4.96,39.2,129,33.43,0
305,8.67,59.94,240,63.51,1
736,1.4,13.15,170,17.36,0
354,12.37,72.12,222,64.65,1
318,0.32,15.38,20,18.54,0
816,4.62,21.83,316,21.18,0
399,6.45,13.39,59,21.35,0
804,8.78,79.3,386,75.95,1
346,13.37,49.34,178,51.04,0
52,13.2,57.56,315,65.21,1
436,4.72,23.84,189,23.61,0
904,2.78,94.51,166,91.31,2
5,13.15,100.0,40,95.41,2
349,13.21,21.16,37,27.14,0
212,1.21,16.18,23,7.9,0
377,10.84,52.39,356,45.65,0
421,7.61,43.79,259,48.59,0
476,11.93,1.27,381,8.4,0
836,11.26,14.1,21,11.46,0
192,9.53,59.26,312,66.68,1
290,12.59,60.74,135,61.12,1
657,6.48,73.91,311,78.5,1
945,3.58,60.8,271,61.2,1
87,7.67,70.99,31,79.34,1
648,11.15,82.83,137,84.4,1
382,1.24,62.26,117,62.19,1
184,8.5,66.66,95,69.64,1
580,9.94,7.49,162,10.74,0
899,4.48,18.16,341,12.87,0
179,12.5,51.86,251,47.29,0
666,10.42,97.77,73,97.57,2
370,9.31,52.2,203,53.92,0
713,9.17,82.56,255,77.5,1
626,2.16,46.73,65,52.4,0
313,2.35,74.98,119,75.44,1
456,7.79,100.0,222,89.15,1
822,3.44,56.51,176,63.54,1
315,5.02,92.69,59,93.64,2
724,9.89,78.11,136,72.11,1
934,8.66,70.48,234,67.4,1
939,12.84,84.73,312,93.45,2
89,12.66,16.38,167,19.1,0
484,11.32,18.49,119,18.07,0
698,5.75,26.12,22,31.71,0
191,1.82,91.9,237,93.99,2
734,2.6,100.0,230,88.38,1
950,1.13,69.9,47,67.27,1
291,7.56,74.68,202,73.57,1
611,11.3,29.07,248,22.97,0
750,10.64,10.29,50,8.25,0
252,9.0,53.8,332,53.34,0
446,7.63,19.1,193,18.8,0
191,4.72,91.57,329,93.99,2
317,9.78,45.65,124,43.96,0
864,0.3,63.15,3,63.61,1
718,3.78,78.01,289,77.63,1
837,9.87,50.06,79,52.8,0
932,1.38,91.48,124,87.83,1
449,12.29,19.83,275,30.7,0
850,13.64,70.68,280,74.71,1
389,11.54,43.61,92,50.57,0
539,1.74,90.27,163,94.85,2
760,12.84,87.75,299,90.04,2
638,3.62,39.77,364,47.82,0
451,8.15,53.98,282,59.63,0
862,4.75,7.41,176,14.76,0
149,2.46,39.82,113,38.83,0
163,1.18,79.91,151,74.99,1
140,2.9,59.48,292,59.55,0
132,8.38,53.4,155,39.2,0
246,9.55,81.02,185,85.4,1
614,3.37,82.88,221,79.47,1
117,2.48,81.97,61,90.0,2
592,9.36,14.98,15,13.57,0
631,4.13,87.3,146,95.48,2
518,9.63,98.75,180,97.53,2
331,6.58,5.61,30,9.35,0
773,5.83,27.82,230,33.32,0
335,5.67,88.0,234,86.81,1
70,11.17,82.24,151,87.35,1
704,2.62,23.42,42,23.61,0
973,2.89,96.42,113,96.46,2
307,6.31,81.64,76,74.39,1
151,0.41,8.81,21,12.72,0
852,1.31,9.9,112,11.64,0
181,4.92,63.75,118,56.86,0
524,2.43,38.21,140,34.2,0
646,8.83,78.82,311,71.79,1
277,0.09,60.12,9,70.0,1
67,1.06,23.77,137,28.26,0
424,13.21,43.86,143,51.49,0
353,8.02,54.05,142,53.98,0
907,0.55,59.31,23,59.06,0
294,7.81,42.61,285,41.66,0
428,2.64,86.5,197,85.7,1
80,6.77,40.48,235,51.28,0
423,11.66,96.13,256,93.49,2
352,5.96,43.28,169,43.57,0
146,13.91,40.38,220,40.54,0
160,6.77,94.71,203,96.3,2
896,5.05,59.59,231,59.61,0
213,2.03,10.48,208,5.18,0
577,8.95,62.06,162,54.29,0
665,2.87,15.76,14,14.6,0
929,10.29,23.25,151,23.41,0
512,1.58,86.29,178,91.25,2
97,12.21,88.54,326,95.27,2
241,12.38,17.47,150,12.14,0
741,0.85,69.8,64,74.22,1
485,0.08,43.81,3,44.91,0
53,5.34,33.9,229,32.32,0
183,12.07,55.56,260,53.34,0
549,0.69,23.59,107,26.64,0
123,7.48,94.82,227,92.6,2
113,6.67,9.19,251,7.59,0
63,6.83,40.69,25,38.84,0
457,6.8,69.47,224,72.33,1
393,3.36,44.49,96,41.88,0
817,5.67,90.06,203,92.95,2
151,7.72,20.66,84,12.72,0
731,12.27,85.45,358,85.12,1
712,3.13,9.14,139,12.86,0
438,13.56,24.79,56,22.8,0
784,2.53,81.96,188,79.81,1
251,0.55,87.33,54,87.79,1
926,1.03,63.44,188,64.01,1
17,1.39,0.0,187,9.03,0
113,8.3,16.21,290,7.59,0
313,6.04,83.33,166,75.44,1
473,11.53,54.27,85,49.14,0
354,6.56,64.63,189,64.65,1
785,4.87,72.59,203,79.69,1
294,3.94,47.55,237,41.66,0
247,3.29,87.75,97,92.25,2
438,11.73,14.81,56,22.8,0
73,2.65,83.78,220,84.69,1
418,4.94,56.43,147,51.44,0
553,10.43,57.46,80,58.0,0
867,1.24,24.68,48,18.22,0
711,6.88,76.64,381,79.02,1
362,1.34,57.25,10,55.96,0
12,6.4,87.33,180,84.77,1
364,6.08,81.11,186,77.8,1
452,4.09,5.92,206,10.28,0
225,0.57,3.56,68,10.29,0
5,3.74,93.01,32,95.41,2
185,8.76,97.5,145,92.08,2
335,9.42,84.29,230,86.81,1
20,11.92,17.53,54,19.04,0
325,7.56,39.52,71,39.86,0
667,10.16,14.51,269,20.01,0
500,7.03,99.21,144,94.35,2
923,1.42,12.78,24,9.13,0
574,12.62,24.79,69,12.06,0
900,11.57,38.16,24,43.1,0
796,2.52,35.14,219,31.34,0
726,10.83,22.37,52,24.2,0
230,13.5,20.4,69,17.47,0
835,7.96,68.94,74,70.98,1
804,1.9,74.23,237,75.95,1
95,3.33,79.88,84,78.88,1
378,6.98,30.06,147,32.17,0
954,5.83,57.59,372,63.65,1
1,10.68,66.87,109,69.0,1
659,5.29,37.81,49,35.27,0
718,13.67,69.42,303,77.63,1
444,12.42,17.26,34,25.77,0
149,12.55,38.7,139,38.83,0
580,1.61,0.7,107,10.74,0
509,1.52,93.93,99,91.38,2
177,8.63,65.95,292,70.22,1
143,1.07,29.27,35,31.21,0
939,3.37,90.98,266,93.45,2
698,2.08,23.08,17,31.71,0
228,2.8,56.79,157,58.9,0
322,11.01,70.34,283,67.1,1
93,0.89,8.61,149,6.48,0
863,2.09,34.68,147,34.02,0
194,6.05,83.94,349,85.85,1
136,2.56,57.11,134,58.21,0
750,6.97,19.37,48,8.25,0
342,3.44,49.14,110,49.95,0
20,8.83,22.89,50,19.04,0
394,8.71,33.82,60,37.88,0
319,11.59,20.28,29,27.98,0
489,0.62,23.12,116,22.27,0
824,12.67,64.29,67,58.33,0
793,1.16,28.98,163,29.99,0
324,9.55,72.17,149,77.3,1
989,12.67,78.92,173,77.15,1
316,0.96,18.1,64,19.86,0
580,10.52,7.43,162,10.74,0
296,4.15,25.66,264,34.55,0
662,6.89,75.36,235,74.1,1
403,7.52,34.78,27,30.88,0
624,1.85,99.89,148,96.17,2
958,2.89,90.6,147,91.68,2
89,1.27,14.71,75,19.1,0
1,3.69,68.91,98,69.0,1
388,7.34,52.98,361,52.81,0
209,10.27,43.52,117,46.8,0
77,13.66,66.34,384,57.14,0
362,5.94,65.67,19,55.96,0
319,5.11,28.12,31,27.98,0
792,3.73,76.12,84,71.3,1
814,1.93,80.18,98,81.57,1
185,1.4,87.09,70,92.08,2
504,0.14,42.51,10,45.2,0
708,8.38,51.1,120,50.92,0
830,7.45,43.19,350,45.15,0
288,8.96,4.49,287,8.38,0
466,3.39,14.9,274,17.18,0
673,2.85,93.32,69,96.31,2
891,5.05,27.43,69,28.41,0
353,1.35,45.11,94,53.98,0
783,8.77,94.48,310,97.89,2
984,7.13,93.51,208,82.87,1
860,3.77,45.98,217,37.58,0
87,5.58,87.19,30,79.34,1
798,12.46,72.9,386,72.44,1
669,7.18,27.04,345,32.14,0
363,3.19,61.22,91,58.56,0
503,5.37,52.42,209,49.05,0
201,7.8,45.56,398,35.45,0
185,6.68,98.06,145,92.08,2
197,2.26,100.0,188,96.61,2
973,1.17,98.6,84,96.46,2
171,4.37,14.26,129,8.93,0
501,6.14,57.24,76,52.47,0
125,1.41,12.06,187,7.48,0
234,3.24,91.39,21,94.05,2
420,8.81,100.0,181,96.0,2
237,5.31,96.41,31,95.08,2
857,1.31,88.99,84,90.42,2
885,11.55,20.24,280,24.95,0
869,8.25,94.25,260,95.11,2
836,5.83,17.58,18,11.46,0
667,5.57,20.63,248,20.01,0
529,1.86,82.17,88,76.97,1
90,5.63,91.52,95,86.31,1
845,4.32,86.11,144,83.67,1
700,10.4,26.92,255,23.29,0
820,13.83,0.94,26,9.69,0
963,10.5,60.04,172,63.31,1
85,6.36,100.0,152,96.38,2
380,4.43,89.06,93,96.05,2
433,4.42,60.69,98,60.22,1
321,3.2,41.46,202,37.77,0
666,13.22,93.98,73,97.57,2
291,5.55,75.47,182,73.57,1
533,12.02,87.98,94,89.32,1
714,0.35,41.71,28,53.15,0
367,6.94,46.36,76,43.78,0
731,1.08,83.28,169,85.12,1
870,0.61,71.37,118,78.93,1
62,1.52,8.44,38,11.26,0
346,5.92,46.97,170,51.04,0
908,9.34,35.51,343,41.31,0
825,3.34,48.85,171,48.15,0
646,10.84,74.99,311,71.79,1
688,5.94,2.2,301,14.01,0
646,9.13,65.57,311,71.79,1
243,5.66,73.24,94,77.57,1
115,12.56,41.77,350,33.72,0
345,1.86,4.29,87,6.02,0
932,5.96,80.13,239,87.83,1
586,13.72,74.28,134,81.1,1
445,7.49,57.55,265,57.26,0
429,11.79,56.92,210,63.74,1
967,5.71,72.89,117,72.8,1
917,9.42,99.31,35,92.65,2
412,10.63,76.9,252,72.92,1
799,1.32,61.22,124,61.84,1
334,11.44,68.53,25,66.93,1
619,8.48,54.11,58,45.06,0
542,5.63,56.59,200,57.4,0
843,2.42,40.29,316,42.78,0
141,8.99,63.93,166,54.62,0
797,7.55,46.68,36,50.79,0
98,2.04,86.22,169,90.88,2
985,8.14,25.59,307,26.73,0
13,6.93,60.29,357,58.93,0
546,13.52,64.41,120,69.67,1
774,9.48,50.32,47,49.3,0
138,10.52,0.68,356,5.64,0
116,0.84,45.35,102,50.03,0
668,0.6,18.71,33,18.82,0
658,0.25,84.19,9,84.7,1
584,9.07,65.86,375,75.24,1
399,12.77,24.71,75,21.35,0
695,6.93,44.11,123,48.27,0
864,0.05,50.91,1,63.61,1
15,7.53,49.1,280,46.0,0
76,4.09,3.9,155,7.25,0
73,1.12,81.03,175,84.69,1
724,8.72,74.44,113,72.11,1
68,5.11,28.84,252,25.65,0
37,1.59,74.38,106,78.09,1
468,2.9,60.68,194,59.88,0
59,8.45,61.04,134,73.77,1
543,7.93,33.42,230,36.08,0
770,2.72,85.01,61,83.32,1
865,6.34,8.76,347,7.31,0
963,6.58,62.74,156,63.31,1
369,2.18,41.62,203,37.35,0
174,6.18,31.49,40,35.07,0
302,5.51,69.3,32,64.77,1
971,4.11,55.01,98,52.42,0
576,7.32,50.02,233,57.19,0
61,13.26,54.77,214,46.95,0
493,3.52,44.35,222,50.15,0
661,4.75,45.39,306,40.66,0
738,2.08,11.58,74,15.78,0
572,5.15,72.7,89,70.26,1
449,13.49,24.86,320,30.7,0
767,8.62,83.42,20,76.35,1
788,0.28,51.36,11,61.44,1
64,9.6,46.62,265,49.78,0
510,3.61,13.03,251,8.42,0
817,0.37,88.82,45,92.95,2
521,10.49,47.03,91,55.68,0
393,9.59,43.06,127,41.88,0
752,10.79,99.62,237,97.95,2
795,1.01,59.45,66,53.49,0
28,8.02,56.17,100,59.27,0
51,1.73,68.7,89,68.69,1
288,8.7,4.18,264,8.38,0
878,4.69,91.31,126,91.38,2
897,11.36,60.21,140,60.98,1
947,12.67,91.99,391,95.89,2
352,3.82,43.1,181,43.57,0
218,7.52,75.08,369,69.66,1
846,13.37,55.98,224,58.97,0
602,9.83,55.32,87,56.5,0
348,1.06,3.33,78,9.35,0
863,9.6,33.9,160,34.02,0
935,0.62,0.92,88,6.54,0
861,8.52,39.98,183,44.64,0
285,1.28,55.71,149,53.18,0
382,2.13,57.9,158,62.19,1
62,6.24,5.55,65,11.26,0
839,2.32,69.84,173,76.05,1
936,12.34,21.78,93,25.19,0
110,13.91,74.55,226,71.32,1
581,2.21,88.42,176,82.73,1
898,13.17,46.82,58,51.46,0
819,8.9,76.86,143,83.52,1
843,4.35,42.37,342,42.78,0
841,4.27,92.36,49,82.5,1
624,13.6,96.39,268,96.17,2
751,5.77,28.73,254,31.53,0
479,7.39,87.8,357,85.21,1
316,12.66,17.24,133,19.86,0
227,10.42,79.81,372,74.89,1
640,5.88,53.09,23,54.09,0
352,2.82,46.76,130,43.57,0
577,6.03,49.77,133,54.29,0
612,5.58,77.57,22,73.85,1
117,9.9,93.2,88,90.0,2
501,7.2,55.78,88,52.47,0
741,7.58,79.26,138,74.22,1
822,10.07,59.01,228,63.54,1
266,11.94,37.08,46,41.11,0
71,10.8,33.15,298,30.28,0
13,10.86,61.17,357,58.93,0
416,5.06,61.85,238,55.36,0
906,7.3,51.3,56,43.34,0
713,8.49,75.95,290,77.5,1
534,11.94,32.42,267,32.22,0
880,6.89,2.29,197,15.38,0
922,5.12,53.7,204,63.14,1
317,10.6,41.37,131,43.96,0
429,6.43,61.46,191,63.74,1
168,3.11,45.83,145,44.68,0
697,1.87,29.96,133,28.42,0
773,11.34,34.66,276,33.32,0
431,2.21,78.1,62,79.5,1
71,9.54,34.37,338,30.28,0
770,3.0,85.07,64,83.32,1
398,13.99,26.17,162,19.24,0
947,12.16,94.38,368,95.89,2
234,10.2,91.46,28,94.05,2
372,5.01,62.23,43,66.74,1
312,11.58,100.0,50,97.33,2
997,5.99,89.99,100,88.76,1
429,2.77,56.86,173,63.74,1
914,12.26,100.0,253,95.54,2
722,0.78,49.19,60,52.9,0
3,11.88,77.71,75,72.72,1
665,0.92,7.95,9,14.6,0
805,12.9,66.1,270,60.74,1
899,8.91,14.19,338,12.87,0
309,13.45,48.97,225,43.91,0
736,7.79,14.0,291,17.36,0
143,1.45,26.21,37,31.21,0
613,8.99,23.66,131,18.56,0
735,11.12,12.28,386,15.02,0
255,1.62,38.19,113,30.87,0
220,2.02,31.02,132,27.21,0
301,9.33,41.29,278,42.22,0
483,2.15,72.29,19,74.68,1
344,5.26,26.06,246,26.01,0
375,4.82,63.24,198,68.22,1
71,11.95,34.05,352,30.28,0
586,1.78,85.82,96,81.1,1
965,12.1,40.24,357,43.85,0
900,13.02,40.23,28,43.1,0
400,0.91,63.26,136,52.87,0
355,12.44,81.45,233,75.95,1
217,12.14,22.3,107,24.91,0
83,3.82,48.02,65,46.02,0
3,7.04,70.38,73,72.72,1
92,0.45,81.56,19,87.82,1
38,8.6,50.02,63,43.69,0
845,9.18,92.06,157,83.67,1
64,13.57,41.97,229,49.78,0
656,12.8,16.42,94,11.57,0
994,1.85,92.51,72,94.33,2
97,12.16,91.17,300,95.27,2
